AGENCY,MI,ETHNICITY,GENDER,RATE,HRSWKD,MONTHLY,ANNUAL
537, ,BLACK,FEMALE,0.0,40.0,5976.35,71716.2
537,J,BLACK,FEMALE,0.0,40.0,6270.15,75241.8
537, ,WHITE,FEMALE,0.0,40.0,5883.08,70596.96
537, ,HISPANIC,FEMALE,0.0,40.0,5884.85,70618.2
537,K,ASIAN,FEMALE,0.0,40.0,7000.0,84000.0
537, ,WHITE,FEMALE,0.0,40.0,4263.16,51157.92
537,R,HISPANIC,FEMALE,0.0,40.0,3844.92,46139.04
537, ,HISPANIC,FEMALE,0.0,40.0,4252.0,51024.0
537,L,HISPANIC,FEMALE,0.0,40.0,5990.71,71888.52
537, ,BLACK,FEMALE,0.0,40.0,4782.85,57394.2
537,A,HISPANIC,MALE,0.0,40.0,4526.92,54323.04
537,I,HISPANIC,MALE,0.0,40.0,5520.55,66246.6
537, ,HISPANIC,MALE,0.0,40.0,4042.58,48510.96
537, ,HISPANIC,FEMALE,0.0,40.0,7964.16,95569.92
537,A,HISPANIC,MALE,0.0,40.0,4042.58,48510.96
542, ,WHITE,FEMALE,0.0,40.0,53275.0,639300.0
551,L,WHITE,MALE,0.0,40.0,4542.5,54510.0
808,S,WHITE,FEMALE,0.0,40.0,5932.5,71190.0
551,M,HISPANIC,FEMALE,0.0,40.0,4150.0,49800.0
551,N,WHITE,FEMALE,0.0,40.0,4500.0,54000.0
554, ,WHITE,FEMALE,0.0,40.0,3883.58,46602.96
580,J,WHITE,MALE,0.0,40.0,5511.85,66142.2
580, ,WHITE,FEMALE,0.0,40.0,5865.74,70388.88
582,G,WHITE,FEMALE,0.0,40.0,5044.0,60528.0
582,R,HISPANIC,FEMALE,0.0,40.0,6138.72,73664.64
582,A,HISPANIC,MALE,0.0,40.0,5370.0,64440.0
582,M,BLACK,FEMALE,0.0,40.0,6499.0,77988.0
582,H,WHITE,MALE,0.0,40.0,6693.75,80325.0
582,M,WHITE,FEMALE,0.0,40.0,5044.0,60528.0
582, ,HISPANIC,FEMALE,0.0,40.0,5521.95,66263.4
582, ,OTHER,FEMALE,0.0,40.0,5044.0,60528.0
601, ,WHITE,MALE,0.0,40.0,4413.96,52967.52
601,G,OTHER,MALE,0.0,40.0,10920.0,131040.0
601,K,WHITE,FEMALE,0.0,40.0,4350.0,52200.0
601,E,WHITE,MALE,0.0,40.0,5050.0,60600.0
601,A,OTHER,MALE,0.0,40.0,4575.0,54900.0
601, ,WHITE,FEMALE,0.0,40.0,6634.68,79616.16
601,W,WHITE,MALE,0.0,40.0,5460.0,65520.0
601, ,WHITE,MALE,0.0,40.0,12634.81,151617.72
601, ,HISPANIC,FEMALE,0.0,40.0,6499.71,77996.52
601, ,WHITE,MALE,0.0,40.0,4850.0,58200.0
601,L,WHITE,MALE,0.0,40.0,4960.0,59520.0
601,M,HISPANIC,MALE,0.0,40.0,4480.0,53760.0
601, ,HISPANIC,MALE,0.0,40.0,4675.8,56109.6
601,R,WHITE,MALE,0.0,40.0,4897.0,58764.0
601, ,WHITE,FEMALE,0.0,40.0,4250.0,51000.0
601,B,WHITE,MALE,0.0,40.0,4450.0,53400.0
601,M,HISPANIC,MALE,0.0,40.0,4837.0,58044.0
601,L,WHITE,MALE,0.0,40.0,5030.0,60360.0
601, ,HISPANIC,MALE,0.0,40.0,4892.54,58710.48
601,C,WHITE,MALE,0.0,40.0,4850.0,58200.0
601, ,HISPANIC,MALE,0.0,40.0,5435.04,65220.48
601,R,HISPANIC,MALE,0.0,40.0,4750.0,57000.0
601, ,HISPANIC,MALE,0.0,40.0,7956.37,95476.44
601, ,BLACK,FEMALE,0.0,40.0,6984.51,83814.12
601, ,HISPANIC,MALE,0.0,40.0,4166.67,50000.04
601,M,WHITE,MALE,0.0,40.0,4489.0,53868.0
601,J,HISPANIC,MALE,0.0,40.0,5002.6,60031.2
601, ,HISPANIC,MALE,0.0,40.0,4650.0,55800.0
601,B,WHITE,MALE,0.0,40.0,4700.0,56400.0
601, ,WHITE,MALE,0.0,40.0,4850.0,58200.0
601,A,WHITE,MALE,0.0,40.0,4375.0,52500.0
601, ,WHITE,MALE,0.0,40.0,4400.0,52800.0
601, ,WHITE,FEMALE,0.0,40.0,5514.26,66171.12
601,M,WHITE,FEMALE,0.0,40.0,4650.0,55800.0
601, ,WHITE,MALE,0.0,40.0,4916.66,58999.92
601, ,HISPANIC,MALE,0.0,40.0,5100.0,61200.0
601, ,WHITE,MALE,0.0,40.0,4555.0,54660.0
601, ,WHITE,MALE,0.0,40.0,4400.0,52800.0
601, ,WHITE,MALE,0.0,40.0,4330.0,51960.0
601, ,HISPANIC,MALE,0.0,40.0,4600.0,55200.0
601, ,WHITE,FEMALE,0.0,40.0,4450.0,53400.0
601, ,HISPANIC,MALE,0.0,40.0,4273.7,51284.4
601,A,HISPANIC,MALE,0.0,40.0,5397.57,64770.84
601, ,WHITE,MALE,0.0,40.0,4700.0,56400.0
601,V,HISPANIC,MALE,0.0,40.0,4550.0,54600.0
601, ,WHITE,MALE,0.0,40.0,4642.54,55710.48
601,B,WHITE,MALE,0.0,40.0,4067.43,48809.16
601,F,BLACK,MALE,0.0,40.0,4100.0,49200.0
601,M,WHITE,MALE,0.0,40.0,4150.0,49800.0
601,A,WHITE,MALE,0.0,40.0,6686.88,80242.56
601,R,HISPANIC,MALE,0.0,40.0,3945.29,47343.48
601,L,HISPANIC,MALE,0.0,40.0,4749.92,56999.04
601, ,WHITE,MALE,0.0,40.0,4550.0,54600.0
601, ,WHITE,MALE,0.0,40.0,4699.2,56390.4
601, ,WHITE,MALE,0.0,40.0,6651.38,79816.56
601, ,WHITE,MALE,0.0,40.0,4513.89,54166.68
601, ,WHITE,MALE,0.0,40.0,7939.52,95274.24
601,D,WHITE,MALE,0.0,40.0,4365.0,52380.0
601, ,WHITE,FEMALE,0.0,40.0,4300.0,51600.0
601,H,HISPANIC,MALE,0.0,40.0,5200.0,62400.0
601, ,BLACK,MALE,0.0,40.0,4413.96,52967.52
601,L,WHITE,FEMALE,0.0,40.0,4837.08,58044.96
601, ,HISPANIC,MALE,0.0,40.0,4785.0,57420.0
601, ,WHITE,FEMALE,0.0,40.0,4777.23,57326.76
601,W,HISPANIC,MALE,0.0,40.0,4689.0,56268.0
601,E,HISPANIC,FEMALE,0.0,40.0,5890.5,70686.0
601,M,WHITE,MALE,0.0,40.0,4737.0,56844.0
601, ,WHITE,FEMALE,0.0,40.0,5064.92,60779.04
601, ,WHITE,MALE,0.0,40.0,4349.92,52199.04
601, ,HISPANIC,FEMALE,0.0,40.0,4598.96,55187.52
601,M,WHITE,FEMALE,0.0,40.0,4450.0,53400.0
601,M,WHITE,FEMALE,0.0,40.0,4780.0,57360.0
601, ,WHITE,MALE,0.0,40.0,5353.62,64243.44
601, ,WHITE,FEMALE,0.0,40.0,4000.0,48000.0
601, ,HISPANIC,MALE,0.0,40.0,4505.0,54060.0
601,J,WHITE,MALE,0.0,40.0,5048.71,60584.52
608,V,HISPANIC,FEMALE,0.0,40.0,3600.0,43200.0
608,M,HISPANIC,FEMALE,0.0,40.0,3983.25,47799.0
608,R,BLACK,FEMALE,0.0,40.0,4584.0,55008.0
608, ,HISPANIC,MALE,0.0,40.0,3600.0,43200.0
329,M,HISPANIC,FEMALE,0.0,40.0,3510.0,42120.0
644,D,WHITE,MALE,0.0,40.0,3510.42,42125.04
644,Y,OTHER,FEMALE,0.0,40.0,7073.5,84882.0
644,R,WHITE,FEMALE,0.0,40.0,5003.76,60045.12
644,C,HISPANIC,FEMALE,0.0,40.0,7436.65,89239.8
696,C,BLACK,MALE,0.0,40.0,4502.89,54034.68
696, ,BLACK,FEMALE,0.0,40.0,4992.0,59904.0
696, ,ASIAN,MALE,0.0,40.0,4389.9,52678.8
696,E,BLACK,MALE,0.0,40.0,4502.89,54034.68
696,O,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,L,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
696,L,WHITE,MALE,0.0,20.0,2138.46,25661.52
696, ,OTHER,MALE,0.0,40.0,4225.51,50706.12
696,J,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696, ,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,M,BLACK,MALE,0.0,40.0,4352.39,52228.68
696, ,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,D,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,J,HISPANIC,MALE,0.0,40.0,4502.89,54034.68
696, ,BLACK,MALE,0.0,20.0,2138.46,25661.52
696,M,BLACK,MALE,0.0,40.0,4389.9,52678.8
696, ,HISPANIC,FEMALE,0.0,40.0,4389.9,52678.8
696,O,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,O,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
696,K,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,K,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,C,BLACK,MALE,0.0,40.0,4502.89,54034.68
696,D,BLACK,MALE,0.0,40.0,4502.89,54034.68
696,M,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696, ,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,T,AM INDIAN,MALE,0.0,40.0,4074.18,48890.16
696,A,BLACK,FEMALE,0.0,40.0,4276.91,51322.92
696,R,WHITE,FEMALE,0.0,40.0,3266.31,39195.72
696,C,WHITE,FEMALE,0.0,40.0,4389.9,52678.8
696,J,HISPANIC,FEMALE,0.0,40.0,2995.22,35942.64
696,A,HISPANIC,FEMALE,0.0,40.0,4276.91,51322.92
696,C,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,M,WHITE,FEMALE,0.0,40.0,4276.91,51322.92
696,N,WHITE,FEMALE,0.0,40.0,3995.81,47949.72
696,H,WHITE,FEMALE,0.0,40.0,3420.42,41045.04
696,A,WHITE,FEMALE,0.0,40.0,3620.38,43444.56
696,E,WHITE,MALE,0.0,40.0,7083.56,85002.72
696,D,WHITE,FEMALE,0.0,40.0,4389.9,52678.8
696,L,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,L,WHITE,FEMALE,0.0,40.0,2995.22,35942.64
696,K,WHITE,MALE,0.0,40.0,4406.96,52883.52
696,R,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
696,D,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,I,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,A,WHITE,FEMALE,0.0,40.0,4177.18,50126.16
696,A,WHITE,FEMALE,0.0,40.0,4276.91,51322.92
696,N,HISPANIC,FEMALE,0.0,40.0,4389.9,52678.8
696,S,HISPANIC,FEMALE,0.0,40.0,3092.05,37104.6
696,T,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,W,WHITE,MALE,0.0,40.0,6657.7,79892.4
696,D,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,M,WHITE,MALE,0.0,40.0,4502.89,54034.68
696,E,WHITE,FEMALE,0.0,40.0,4992.0,59904.0
696,G,HISPANIC,FEMALE,0.0,40.0,4389.9,52678.8
696,A,WHITE,MALE,0.0,40.0,4291.51,51498.12
696,M,WHITE,FEMALE,0.0,40.0,2995.22,35942.64
696,L,OTHER,FEMALE,0.0,40.0,4177.18,50126.16
696,M,WHITE,FEMALE,0.0,40.0,4225.51,50706.12
696,D,OTHER,FEMALE,0.0,40.0,5556.51,66678.12
696,F,OTHER,FEMALE,0.0,40.0,4502.89,54034.68
696,M,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,A,WHITE,MALE,0.0,40.0,4389.9,52678.8
530, ,HISPANIC,FEMALE,0.0,40.0,4066.65,48799.8
696,J,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,A,BLACK,FEMALE,0.0,40.0,3975.35,47704.2
696,M,HISPANIC,MALE,0.0,20.0,2138.46,25661.52
696, ,HISPANIC,MALE,0.0,40.0,4964.19,59570.28
696,E,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,M,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
401,J,OTHER,FEMALE,0.0,40.0,3666.66,43999.92
696,A,BLACK,FEMALE,0.0,40.0,3420.72,41048.64
696,S,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,C,HISPANIC,MALE,0.0,40.0,5216.73,62600.76
696,S,OTHER,FEMALE,0.0,40.0,3092.05,37104.6
696,J,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,L,WHITE,MALE,0.0,40.0,4074.18,48890.16
696,J,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,T,WHITE,MALE,0.0,40.0,3092.05,37104.6
696, ,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,A,WHITE,MALE,0.0,40.0,4502.89,54034.68
696,J,WHITE,FEMALE,0.0,40.0,3092.05,37104.6
696,A,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,L,WHITE,MALE,0.0,40.0,4389.9,52678.8
696, ,HISPANIC,FEMALE,0.0,40.0,4074.18,48890.16
696,E,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,E,WHITE,FEMALE,0.0,40.0,4177.18,50126.16
696,A,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,R,HISPANIC,FEMALE,0.0,40.0,4389.9,52678.8
696,D,BLACK,FEMALE,0.0,40.0,4177.18,50126.16
696, ,HISPANIC,FEMALE,0.0,40.0,3568.96,42827.52
696,J,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,R,WHITE,FEMALE,0.0,40.0,3266.31,39195.72
696,L,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,N,WHITE,MALE,0.0,40.0,4008.71,48104.52
696,B,HISPANIC,FEMALE,0.0,40.0,4389.9,52678.8
696, ,HISPANIC,FEMALE,0.0,40.0,3620.38,43444.56
696,R,OTHER,MALE,0.0,40.0,4225.51,50706.12
696, ,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,R,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,A,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,D,OTHER,FEMALE,0.0,40.0,3092.05,37104.6
696,R,HISPANIC,FEMALE,0.0,40.0,4276.91,51322.92
696,T,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,D,HISPANIC,FEMALE,0.0,40.0,4225.51,50706.12
696,N,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,J,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,D,WHITE,MALE,0.0,40.0,4281.0,51372.0
696,R,WHITE,MALE,0.0,40.0,2995.22,35942.64
696,F,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
696,M,OTHER,FEMALE,0.0,40.0,4811.04,57732.48
696,S,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
307, ,BLACK,FEMALE,0.0,40.0,5152.17,61826.04
696,L,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,M,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
529,O,BLACK,MALE,0.0,40.0,3946.25,47355.0
696,L,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,R,WHITE,MALE,0.0,40.0,4406.96,52883.52
696,M,HISPANIC,MALE,0.0,40.0,3906.52,46878.24
696,A,WHITE,FEMALE,0.0,40.0,4389.9,52678.8
696,B,OTHER,FEMALE,0.0,40.0,3092.05,37104.6
696,J,WHITE,MALE,0.0,40.0,4623.73,55484.76
696,M,OTHER,FEMALE,0.0,40.0,4389.9,52678.8
696,O,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
696, ,BLACK,MALE,0.0,40.0,4502.89,54034.68
696, ,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,O,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696,O,BLACK,MALE,0.0,40.0,4389.9,52678.8
696, ,BLACK,MALE,0.0,40.0,4502.89,54034.68
696, ,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696, ,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,B,WHITE,FEMALE,0.0,40.0,4170.64,50047.68
696, ,WHITE,FEMALE,0.0,40.0,4502.89,54034.68
696,M,HISPANIC,FEMALE,0.0,40.0,4276.91,51322.92
529,C,BLACK,FEMALE,0.0,40.0,3297.58,39570.96
696,K,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
696, ,BLACK,MALE,0.0,40.0,4389.9,52678.8
696, ,BLACK,MALE,0.0,40.0,4502.89,54034.68
696,F,BLACK,MALE,0.0,40.0,4389.9,52678.8
701, ,ASIAN,MALE,0.0,40.0,9748.84,116986.08
701,P,WHITE,FEMALE,0.0,40.0,9090.1,109081.2
701,A,WHITE,MALE,0.0,40.0,12403.12,148837.44
701,R,WHITE,FEMALE,0.0,40.0,6803.27,81639.24
701,E,HISPANIC,FEMALE,0.0,30.0,3021.97,36263.64
701,M,WHITE,FEMALE,0.0,40.0,4841.33,58095.96
701,Q,BLACK,FEMALE,0.0,40.0,10495.78,125949.36
701,S,BLACK,MALE,0.0,40.0,7875.0,94500.0
701,V,ASIAN,MALE,0.0,40.0,7368.17,88418.04
701,W,WHITE,MALE,0.0,40.0,6819.99,81839.88
701,L,WHITE,MALE,0.0,40.0,6219.16,74629.92
771,J,HISPANIC,MALE,0.0,40.0,4062.0,48744.0
772,S,WHITE,FEMALE,14.29,19.0,1176.54,14118.48
772,J,WHITE,MALE,0.0,40.0,4786.0,57432.0
772,D,WHITE,FEMALE,0.0,40.0,3255.56,39066.72
772,P,WHITE,FEMALE,0.0,35.0,5518.82,66225.84
781,A,HISPANIC,FEMALE,0.0,40.0,4750.0,57000.0
781,M,HISPANIC,FEMALE,0.0,40.0,8181.6,98179.2
781,J,BLACK,FEMALE,0.0,40.0,4750.0,57000.0
781,B,HISPANIC,MALE,0.0,40.0,6785.99,81431.88
802, ,WHITE,FEMALE,0.0,40.0,3258.99,39107.88
802,D,WHITE,FEMALE,0.0,40.0,4836.64,58039.68
802,H,WHITE,MALE,20.34,40.0,3525.6,42307.2
802,L,WHITE,FEMALE,0.0,40.0,4136.41,49636.92
802,L,HISPANIC,FEMALE,0.0,40.0,4256.08,51072.96
802,C,WHITE,MALE,0.0,40.0,5411.24,64934.88
802,C,WHITE,FEMALE,0.0,40.0,5839.85,70078.2
802, ,WHITE,FEMALE,0.0,40.0,3136.53,37638.36
808,E,WHITE,MALE,0.0,40.0,4450.0,53400.0
808, ,HISPANIC,MALE,0.0,40.0,5331.79,63981.48
808, ,WHITE,FEMALE,0.0,40.0,4950.0,59400.0
808,A,WHITE,MALE,0.0,40.0,5250.0,63000.0
537,M,HISPANIC,FEMALE,0.0,40.0,4350.0,52200.0
405,L,WHITE,MALE,0.0,40.0,6687.48,80249.76
582, ,HISPANIC,MALE,0.0,40.0,5044.0,60528.0
537,A,BLACK,FEMALE,0.0,40.0,5761.71,69140.52
537, ,HISPANIC,FEMALE,0.0,40.0,5133.5,61602.0
529, ,ASIAN,FEMALE,0.0,40.0,6470.68,77648.16
102, ,OTHER,MALE,0.0,40.0,2500.0,30000.0
537,C,WHITE,FEMALE,0.0,40.0,3371.05,40452.6
332, ,OTHER,FEMALE,0.0,40.0,5696.26,68355.12
529, ,WHITE,FEMALE,0.0,40.0,6281.2,75374.4
529, ,WHITE,FEMALE,0.0,40.0,6510.0,78120.0
582,P,WHITE,MALE,0.0,40.0,4454.0,53448.0
405, ,HISPANIC,MALE,0.0,40.0,3900.0,46800.0
405,A,HISPANIC,FEMALE,0.0,40.0,5844.72,70136.64
405,C,HISPANIC,FEMALE,0.0,40.0,5133.87,61606.44
537,G,WHITE,MALE,0.0,40.0,3907.9,46894.8
696,J,OTHER,FEMALE,0.0,40.0,2838.7,34064.4
529,M,WHITE,MALE,0.0,40.0,6239.15,74869.8
530,A,HISPANIC,FEMALE,0.0,40.0,4258.18,51098.16
529,E,WHITE,MALE,0.0,40.0,5442.41,65308.92
530, ,HISPANIC,FEMALE,0.0,40.0,4066.65,48799.8
582,M,WHITE,MALE,0.0,40.0,4454.0,53448.0
529,M,HISPANIC,FEMALE,0.0,40.0,3432.72,41192.64
530,A,HISPANIC,MALE,0.0,40.0,5045.39,60544.68
530,M,HISPANIC,FEMALE,0.0,40.0,4066.65,48799.8
809,M,WHITE,FEMALE,18.88231,20.0,1636.46,19637.52
405,M,WHITE,FEMALE,0.0,40.0,6151.67,73820.04
529,M,WHITE,FEMALE,0.0,40.0,4126.33,49515.96
696,L,WHITE,FEMALE,0.0,40.0,4254.4,51052.8
696,J,WHITE,FEMALE,0.0,40.0,3092.05,37104.6
802, ,WHITE,MALE,19.35,40.0,3354.0,40248.0
644,J,WHITE,FEMALE,0.0,40.0,6300.0,75600.0
580,M,WHITE,FEMALE,0.0,40.0,5150.0,61800.0
582,J,WHITE,FEMALE,0.0,40.0,4454.0,53448.0
405,P,WHITE,MALE,0.0,40.0,4271.25,51255.0
582,O,HISPANIC,MALE,0.0,40.0,4454.0,53448.0
537,E,WHITE,FEMALE,0.0,40.0,5250.0,63000.0
802,M,WHITE,FEMALE,0.0,40.0,4660.29,55923.48
537, ,BLACK,FEMALE,0.0,40.0,5104.15,61249.8
530,L,OTHER,FEMALE,0.0,40.0,2838.76,34065.12
802,K,WHITE,FEMALE,0.0,40.0,4660.29,55923.48
601, ,WHITE,MALE,0.0,40.0,4750.0,57000.0
529, ,WHITE,MALE,0.0,40.0,3814.52,45774.24
102,G,WHITE,FEMALE,0.0,40.0,2715.42,32585.04
696,E,WHITE,FEMALE,0.0,40.0,3875.74,46508.88
701, ,ASIAN,MALE,0.0,40.0,10776.93,129323.16
320,C,WHITE,FEMALE,0.0,40.0,5200.0,62400.0
302, ,ASIAN,FEMALE,0.0,40.0,9715.39,116584.68
454,S,ASIAN,FEMALE,0.0,40.0,6063.75,72765.0
601, ,WHITE,MALE,0.0,40.0,4255.0,51060.0
409,P,WHITE,MALE,0.0,40.0,5250.0,63000.0
529,I,BLACK,FEMALE,0.0,40.0,3794.12,45529.44
529,E,WHITE,FEMALE,0.0,40.0,3269.08,39228.96
580, ,BLACK,FEMALE,0.0,40.0,5083.33,60999.96
644, ,WHITE,MALE,0.0,40.0,9384.36,112612.32
696,A,OTHER,MALE,0.0,40.0,4992.0,59904.0
530,G,BLACK,FEMALE,0.0,40.0,4723.31,56679.72
529,R,OTHER,MALE,0.0,40.0,3547.58,42570.96
529,E,BLACK,FEMALE,0.0,40.0,23120.5,277446.0
551,W,WHITE,MALE,0.0,40.0,11025.0,132300.0
405,S,ASIAN,MALE,0.0,40.0,5377.08,64524.96
529, ,OTHER,FEMALE,0.0,40.0,4619.16,55429.92
696,O,BLACK,MALE,0.0,40.0,4389.9,52678.8
403,M,WHITE,FEMALE,0.0,40.0,5000.0,60000.0
530,L,BLACK,FEMALE,0.0,40.0,4316.65,51799.8
696,C,BLACK,MALE,0.0,40.0,4389.9,52678.8
696,L,BLACK,MALE,0.0,40.0,4276.91,51322.92
303,J,WHITE,MALE,0.0,40.0,5085.0,61020.0
529, ,BLACK,FEMALE,0.0,40.0,3540.35,42484.2
696,F,BLACK,FEMALE,0.0,40.0,4389.9,52678.8
529,C,WHITE,FEMALE,0.0,40.0,5035.99,60431.88
696, ,HISPANIC,MALE,0.0,40.0,4276.91,51322.92
696,A,BLACK,MALE,0.0,40.0,4502.89,54034.68
802,L,WHITE,MALE,0.0,40.0,3720.64,44647.68
529,O,BLACK,MALE,0.0,40.0,3297.58,39570.96
696,A,BLACK,MALE,0.0,40.0,4389.9,52678.8
701,E,WHITE,FEMALE,0.0,40.0,5325.41,63904.92
696,M,BLACK,MALE,0.0,40.0,4502.89,54034.68
448,T,BLACK,FEMALE,0.0,40.0,5682.39,68188.68
304,J,HISPANIC,MALE,0.0,40.0,5166.67,62000.04
302, ,BLACK,FEMALE,0.0,40.0,4050.0,48600.0
530,L,WHITE,FEMALE,0.0,40.0,4837.08,58044.96
529, ,WHITE,FEMALE,0.0,40.0,8268.75,99225.0
320,J,WHITE,FEMALE,0.0,40.0,3200.0,38400.0
241,L,BLACK,MALE,0.0,40.0,11666.66,139999.92
529,B,OTHER,MALE,0.0,40.0,10125.53,121506.36
476,F,WHITE,FEMALE,0.0,40.0,11654.25,139851.0
582,D,BLACK,MALE,0.0,40.0,4454.0,53448.0
781,F,WHITE,FEMALE,0.0,40.0,11987.5,143850.0
529,E,WHITE,MALE,0.0,40.0,5797.66,69571.92
601, ,WHITE,MALE,0.0,40.0,16412.91,196954.92
530, ,BLACK,FEMALE,0.0,40.0,4757.58,57090.96
304,E,HISPANIC,MALE,0.0,40.0,5166.67,62000.04
781, ,HISPANIC,FEMALE,0.0,40.0,7175.0,86100.0
582,M,HISPANIC,MALE,0.0,40.0,5044.0,60528.0
696,J,WHITE,MALE,0.0,40.0,4291.51,51498.12
809, ,WHITE,MALE,0.0,40.0,4490.0,53880.0
405, ,ASIAN,FEMALE,0.0,40.0,4086.72,49040.64
529,K,HISPANIC,FEMALE,0.0,40.0,6155.62,73867.44
332, ,WHITE,FEMALE,0.0,40.0,6890.62,82687.44
802,I,WHITE,MALE,0.0,40.0,4429.71,53156.52
696,E,BLACK,MALE,0.0,40.0,4389.9,52678.8
454,M,WHITE,MALE,0.0,40.0,11576.25,138915.0
582,L,WHITE,FEMALE,0.0,40.0,5044.0,60528.0
529, ,BLACK,FEMALE,0.0,40.0,4051.56,48618.72
696,N,BLACK,MALE,0.0,40.0,4389.9,52678.8
696, ,HISPANIC,MALE,0.0,40.0,4389.9,52678.8
529,S,WHITE,MALE,0.0,40.0,9164.52,109974.24
529, ,HISPANIC,FEMALE,0.0,40.0,3794.12,45529.44
696,L,WHITE,FEMALE,0.0,40.0,3266.31,39195.72
696,A,HISPANIC,FEMALE,0.0,40.0,4389.9,52678.8
201,B,WHITE,FEMALE,0.0,40.0,6982.48,83789.76
304,D,WHITE,FEMALE,0.0,40.0,5000.0,60000.0
530, ,BLACK,FEMALE,0.0,40.0,5381.13,64573.56
401,A,WHITE,MALE,0.0,40.0,9274.99,111299.88
601, ,WHITE,FEMALE,0.0,40.0,4735.0,56820.0
696,N,BLACK,MALE,0.0,40.0,4389.9,52678.8
473,O,WHITE,FEMALE,0.0,40.0,7956.0,95472.0
104, ,WHITE,MALE,0.0,40.0,6300.0,75600.0
696, ,HISPANIC,FEMALE,0.0,40.0,2995.22,35942.64
530, ,OTHER,MALE,0.0,40.0,4250.0,51000.0
537,M,WHITE,FEMALE,0.0,40.0,5425.35,65104.2
473,J,WHITE,MALE,0.0,40.0,12230.0,146760.0
530, ,BLACK,FEMALE,0.0,40.0,4723.31,56679.72
530, ,BLACK,MALE,0.0,40.0,5143.14,61717.68
529, ,WHITE,FEMALE,0.0,40.0,6270.15,75241.8
772,K,WHITE,FEMALE,0.0,40.0,3542.01,42504.12
529,V,HISPANIC,FEMALE,0.0,40.0,4042.2,48506.4
456,S,WHITE,MALE,0.0,40.0,8750.0,105000.0
601,W,WHITE,MALE,0.0,40.0,4750.0,57000.0
530, ,BLACK,FEMALE,0.0,40.0,4448.31,53379.72
529,M,WHITE,FEMALE,0.0,40.0,5478.92,65747.04
530,J,WHITE,MALE,0.0,40.0,5248.95,62987.4
601, ,HISPANIC,MALE,0.0,40.0,5544.0,66528.0
696, ,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
332, ,OTHER,MALE,0.0,40.0,4300.0,51600.0
529, ,WHITE,FEMALE,0.0,40.0,5035.99,60431.88
601, ,WHITE,MALE,0.0,40.0,6730.76,80769.12
537,D,WHITE,MALE,0.0,40.0,6016.34,72196.08
529,E,OTHER,MALE,0.0,40.0,4365.65,52387.8
696,A,BLACK,MALE,0.0,40.0,4170.64,50047.68
405,R,BLACK,FEMALE,0.0,40.0,4086.72,49040.64
